sample_size,num_bootstrap,noise_std,te_diff,plugin_est,correction_est,adj_correction_est,act_plugin_val
300.0,500.0,0.5,0.1,6.059273442408429,5.749293601519138,5.808738971066147,6.5
300.0,500.0,0.5,0.1,6.69050550772903,6.57571783833748,6.611096596118798,6.5
300.0,500.0,0.5,0.1,6.911230768604844,6.847620720499984,6.877785947060796,6.5
300.0,500.0,0.5,0.1,6.76508533392525,6.584227591544626,6.653828666452359,6.5
300.0,500.0,0.5,0.1,6.476712356635687,6.365868862854487,6.4268699226155945,6.5
300.0,500.0,0.5,0.1,5.903415964662983,5.6261395511203345,5.698143277264926,6.5
300.0,500.0,0.5,0.1,6.447818177363098,6.339914279711067,6.36810497672952,6.5
300.0,500.0,0.5,0.1,6.107217947581979,5.718416055912348,5.760665260051266,6.0
300.0,500.0,0.5,0.1,6.5961594275361,6.242659647459734,6.370417335939105,6.5
300.0,500.0,0.5,0.1,6.774848819701874,6.58125576458856,6.660624212225082,6.5
300.0,500.0,0.5,0.1,6.719811892125418,6.632452644670669,6.667574744265616,6.5
300.0,500.0,0.5,0.1,6.5375645478745446,6.24906754142197,6.402374541857657,6.5
300.0,500.0,0.5,0.1,6.643307520207685,6.606908440252995,6.626468166690809,6.5
300.0,500.0,0.5,0.1,7.19054393049333,7.106454936202233,7.122641671322817,6.5
300.0,500.0,0.5,0.1,7.132200887493703,7.056829560876773,7.091510168561267,6.5
300.0,500.0,0.5,0.1,6.738182454782258,6.6054706056645305,6.672498876785109,6.5
300.0,500.0,0.5,0.1,6.2211039144054165,5.973482861585139,5.985931730094696,6.5
300.0,500.0,0.5,0.1,6.404664115227541,6.222823950566218,6.296581641050916,6.5
300.0,500.0,0.5,0.1,6.55417478071703,6.511397669079868,6.5228907711822615,6.5
300.0,500.0,0.5,0.1,6.244452154430505,5.977491329100065,6.069950235468909,6.0
300.0,500.0,0.5,0.1,6.4652843395857325,6.160938204985559,6.2099856221396985,6.5
300.0,500.0,0.5,0.1,6.894889383659643,6.806629652678431,6.862793335583122,6.5
300.0,500.0,0.5,0.1,6.415804134735973,6.077557750030373,6.125118527488522,6.0
300.0,500.0,0.5,0.1,6.504272655296914,6.434202207028565,6.461284764818577,6.5
300.0,500.0,0.5,0.1,6.89872589984966,6.806663290508744,6.819679538243073,6.5
300.0,500.0,0.5,0.1,6.255123187072947,5.933182620118414,5.891672120275632,6.5
300.0,500.0,0.5,0.1,5.749562126486412,5.403702032600016,5.477521125635195,6.5
300.0,500.0,0.5,0.1,6.353893205765068,6.139087876945494,6.129371460793947,6.5
300.0,500.0,0.5,0.1,6.122764271296304,6.019887063399579,6.063027386733153,6.5
300.0,500.0,0.5,0.1,5.602300260647889,5.218443382544105,5.280101069622083,6.0
300.0,500.0,0.5,0.1,7.087489069928966,7.05641957306102,7.065934473347185,6.5
300.0,500.0,0.5,0.1,6.60339059530455,6.431565103798476,6.514152501074158,6.5
300.0,500.0,0.5,0.1,6.571976123625206,6.409988913976576,6.475375955142549,6.5
300.0,500.0,0.5,0.1,7.1427195552766936,6.964459120197647,7.063475547626663,6.5
300.0,500.0,0.5,0.15,7.156634125652755,7.0636601499122955,7.1262308753844295,7.25
300.0,500.0,0.5,0.15,6.716646601577643,6.446722199314942,6.495115279577181,5.75
300.0,500.0,0.5,0.15,7.145217669477014,6.9243227923560955,6.975648791810795,7.25
300.0,500.0,0.5,0.15,7.732058914762188,7.724742423614178,7.732058914762189,7.25
300.0,500.0,0.5,0.15,7.984701452969292,7.984701452969291,7.984701452969292,7.25
300.0,500.0,0.5,0.15,7.003161724424553,6.85366487286615,6.923874554588853,7.25
300.0,500.0,0.5,0.15,6.906156419523234,6.7076973279261525,6.741286364597086,7.25
300.0,500.0,0.5,0.15,7.238926611807594,7.234061546797263,7.236031419038369,7.25
300.0,500.0,0.5,0.15,7.538465828994542,7.283718539409342,7.36522628159766,7.25
300.0,500.0,0.5,0.15,7.862117887120962,7.822402565376419,7.832524592036069,7.25
300.0,500.0,0.5,0.15,7.581990526043788,7.581990526043788,7.577107467642685,7.25
300.0,500.0,0.5,0.15,7.5892403010933425,7.490442960212672,7.522543679163034,7.25
300.0,500.0,0.5,0.15,7.104507341348648,6.956361350298376,7.020448317390814,7.25
300.0,500.0,0.5,0.15,6.844239135390319,6.693797794044542,6.776832768010716,7.25
300.0,500.0,0.5,0.15,6.988924559464791,6.963101704886222,6.979833334528673,7.25
300.0,500.0,0.5,0.15,6.489805690360182,6.2149303635551565,6.268258355597839,7.25
300.0,500.0,0.5,0.15,6.809273442408429,6.632910462100406,6.66777724522637,7.25
300.0,500.0,0.5,0.15,7.44050550772903,7.365280865686718,7.40754390772437,7.25
300.0,500.0,0.5,0.15,7.661230768604844,7.636981587878923,7.650539663781957,7.25
300.0,500.0,0.5,0.15,7.51508533392525,7.4183911775454865,7.463444363833058,7.25
300.0,500.0,0.5,0.15,7.226712356635687,7.189472882728234,7.206216345725328,7.25
300.0,500.0,0.5,0.15,6.653415964662983,6.4759461051534615,6.541992383830995,7.25
300.0,500.0,0.5,0.15,7.197818177363098,7.163577643019283,7.172667867776823,7.25
300.0,500.0,0.5,0.15,6.800337693167622,6.4680344144588755,6.568344871367099,7.25
300.0,500.0,0.5,0.15,7.346159427536101,7.113119352380445,7.222460148069057,7.25
300.0,500.0,0.5,0.15,7.524848819701874,7.382918875775502,7.460522143504039,7.25
300.0,500.0,0.5,0.15,7.469811892125417,7.4355127233027085,7.437140386109806,7.25
300.0,500.0,0.5,0.15,7.287564547874542,7.153424894001141,7.2344250811511825,7.25
300.0,500.0,0.5,0.15,7.393307520207686,7.390239485259687,7.39057725311882,7.25
300.0,500.0,0.5,0.15,7.94054393049333,7.897874338996675,7.912863545132209,7.25
300.0,500.0,0.5,0.15,7.882200887493703,7.854457689882067,7.870769384101586,7.25
300.0,500.0,0.5,0.15,7.488182454782257,7.434042930569405,7.454023233443965,7.25
300.0,500.0,0.5,0.15,6.971103914405416,6.801544168359132,6.834251413487249,7.25
300.0,500.0,0.5,0.15,7.15466411522754,7.068401802040206,7.104028476969472,7.25
300.0,500.0,0.5,0.15,7.30417478071703,7.304174780717031,7.30027435773479,7.25
300.0,500.0,0.5,0.15,6.953848535878631,6.732331482430846,6.7345678602066394,7.25
300.0,500.0,0.5,0.15,7.215284339585731,6.991484278582965,7.077793493114158,7.25
300.0,500.0,0.5,0.15,7.644889383659641,7.605219713624431,7.633528951245606,7.25
300.0,500.0,0.5,0.15,7.012901084602625,6.720354523712306,6.819489093844936,7.25
300.0,500.0,0.5,0.15,7.254272655296915,7.231520996225698,7.243799224542876,7.25
300.0,500.0,0.5,0.15,7.648725899849658,7.631614959056414,7.621555394116647,7.25
300.0,500.0,0.5,0.15,7.005123187072947,6.7776362467419595,6.789338922219148,7.25
300.0,500.0,0.5,0.15,6.499562126486412,6.236604519389634,6.340683876010565,7.25
300.0,500.0,0.5,0.15,7.103893205765068,6.951577021808685,6.951171504709696,7.25
300.0,500.0,0.5,0.15,6.872764271296303,6.831507295848371,6.848656901305142,7.25
300.0,500.0,0.5,0.15,6.248766992988166,5.94872706220953,6.012239933608382,7.25
300.0,500.0,0.5,0.15,7.837489069928965,7.8218414425869245,7.8267985161948035,7.25
300.0,500.0,0.5,0.15,7.35339059530455,7.2443324442055825,7.30449828553672,7.25
300.0,500.0,0.5,0.15,7.3219761236252054,7.221735836571125,7.258239976825246,7.25
300.0,500.0,0.5,0.15,7.8927195552766936,7.786293970990089,7.853249027530337,7.25
300.0,500.0,0.5,0.2,7.906634125652755,7.862613000350687,7.893538655102575,8.0
300.0,500.0,0.5,0.2,7.094719841387218,6.784957765903113,6.849335732992239,7.0
300.0,500.0,0.5,0.2,7.895217669477014,7.71166695743726,7.794484672693828,8.0
300.0,500.0,0.5,0.2,8.482058914762188,8.482058914762188,8.482058914762188,8.0
300.0,500.0,0.5,0.2,8.734701452969295,8.734701452969295,8.734701452969295,8.0
300.0,500.0,0.5,0.2,7.7531617244245545,7.686962585155959,7.73836518088347,8.0
300.0,500.0,0.5,0.2,7.656156419523235,7.54779461275774,7.5670554622454596,8.0
300.0,500.0,0.5,0.2,7.988926611807596,7.984061546797267,7.988926611807597,8.0
300.0,500.0,0.5,0.2,8.288465828994541,8.121198279177806,8.186437845094911,8.0
300.0,500.0,0.5,0.2,8.612117887120958,8.594273961569092,8.603457749091813,8.0
300.0,500.0,0.5,0.2,8.331990526043787,8.331990526043787,8.330128359107473,8.0
300.0,500.0,0.5,0.2,8.339240301093342,8.280251305260117,8.301370197182221,8.0
300.0,500.0,0.5,0.2,7.854507341348647,7.772751595846062,7.812608128024663,8.0
300.0,500.0,0.5,0.2,7.59423913539032,7.506417105807041,7.556738849562739,8.0
300.0,500.0,0.5,0.2,7.738924559464793,7.727840499536257,7.736919575463329,8.0
300.0,500.0,0.5,0.2,7.239805690360185,7.056194945748412,7.137922587605083,8.0
300.0,500.0,0.5,0.2,7.559273442408429,7.480770400864145,7.49743801361444,8.0
300.0,500.0,0.5,0.2,8.190505507729032,8.157372157283847,8.170353299543208,8.0
300.0,500.0,0.5,0.2,8.411230768604844,8.400839303843386,8.406691154457205,8.0
300.0,500.0,0.5,0.2,8.26508533392525,8.218007643410536,8.235983450907325,8.0
300.0,500.0,0.5,0.2,7.976712356635689,7.961772339038518,7.972029117243176,8.0
300.0,500.0,0.5,0.2,7.403415964662983,7.281399692352439,7.341982919552206,8.0
300.0,500.0,0.5,0.2,7.9478181773630965,7.939342786615715,7.935326998798238,8.0
300.0,500.0,0.5,0.2,7.550337693167622,7.281615786796208,7.388994307374662,8.0
300.0,500.0,0.5,0.2,8.0961594275361,7.975678676363154,8.029190957582253,8.0
300.0,500.0,0.5,0.2,8.274848819701875,8.187593200543784,8.24346242721652,8.0
300.0,500.0,0.5,0.2,8.219811892125417,8.208316792027729,8.2099720588082,8.0
300.0,500.0,0.5,0.2,8.037564547874542,7.989594910316365,8.017837957521202,8.0
300.0,500.0,0.5,0.2,8.143307520207689,8.143307520207689,8.142086502417175,8.0
300.0,500.0,0.5,0.2,8.69054393049333,8.676720755778621,8.681640019150294,8.0
300.0,500.0,0.5,0.2,8.632200887493703,8.624972871193753,8.63149020438488,8.0
300.0,500.0,0.5,0.2,8.238182454782258,8.22349757243369,8.220903454555483,8.0
300.0,500.0,0.5,0.2,7.721103914405417,7.625422839214465,7.658060258749305,8.0
300.0,500.0,0.5,0.2,7.904664115227542,7.8649808448285885,7.888136511408836,8.0
300.0,500.0,0.5,0.2,8.05417478071703,8.05417478071703,8.05417478071703,8.0
300.0,500.0,0.5,0.2,7.70384853587863,7.5424782494980125,7.562253242813668,8.0
300.0,500.0,0.5,0.2,7.965284339585734,7.817093415997588,7.893198750274683,8.0
300.0,500.0,0.5,0.2,8.39488938365964,8.370029562965598,8.38981712761982,8.0
300.0,500.0,0.5,0.2,7.762901084602626,7.568343841703961,7.648424557650079,8.0
300.0,500.0,0.5,0.2,8.004272655296916,7.990012939700598,8.003060664622874,8.0
300.0,500.0,0.5,0.2,8.398725899849659,8.393997908740399,8.385884516272146,8.0
300.0,500.0,0.5,0.2,7.755123187072947,7.602169356373983,7.6394790791961595,8.0
300.0,500.0,0.5,0.2,7.249562126486413,7.114083104847626,7.1881421767862035,8.0
300.0,500.0,0.5,0.2,7.853893205765069,7.788723139636684,7.763363608014806,8.0
300.0,500.0,0.5,0.2,7.622764271296303,7.607011835937672,7.615907787626073,8.0
300.0,500.0,0.5,0.2,6.998766992988167,6.773699283629656,6.8462875871301865,8.0
300.0,500.0,0.5,0.2,8.587489069928965,8.582574221631138,8.581010532993936,8.0
300.0,500.0,0.5,0.2,8.10339059530455,8.038792151017692,8.08094588484182,8.0
300.0,500.0,0.5,0.2,8.071976123625205,8.016264596225117,8.024401123874101,8.0
300.0,500.0,0.5,0.2,8.642719555276697,8.579188775883326,8.62243895838805,8.0
300.0,500.0,0.5,0.25,8.656634125652754,8.63743879278356,8.649773360317413,8.75
300.0,500.0,0.5,0.25,7.786633481341739,7.533785797342837,7.5936176891214915,8.75
300.0,500.0,0.5,0.25,8.645217669477015,8.510982803572011,8.57702347569902,8.75
300.0,500.0,0.5,0.25,9.232058914762188,9.232058914762188,9.232058914762188,8.75
300.0,500.0,0.5,0.25,9.484701452969293,9.484701452969293,9.484701452969295,8.75
300.0,500.0,0.5,0.25,8.503161724424555,8.489871534606387,8.503161724424555,8.75
300.0,500.0,0.5,0.25,8.406156419523235,8.355691517168243,8.36257524737272,8.75
300.0,500.0,0.5,0.25,8.738926611807594,8.738926611807594,8.738926611807594,8.75
300.0,500.0,0.5,0.25,9.038465828994541,8.93988281518374,8.981959879081272,8.75
300.0,500.0,0.5,0.25,9.36211788712096,9.352549639058445,9.355917728379485,8.75
300.0,500.0,0.5,0.25,9.081990526043786,9.081990526043786,9.081990526043786,8.75
300.0,500.0,0.5,0.25,9.089240301093342,9.069960855395315,9.069833165352696,8.75
300.0,500.0,0.5,0.25,8.604507341348647,8.558362717214372,8.587693113483326,8.75
300.0,500.0,0.5,0.25,8.34423913539032,8.304300727202806,8.32180026863555,8.75
300.0,500.0,0.5,0.25,8.488924559464792,8.48500505360567,8.488924559464792,8.75
300.0,500.0,0.5,0.25,7.989805690360185,7.930920641166266,7.949849922665419,8.75
300.0,500.0,0.5,0.25,8.30927344240843,8.27987756393794,8.28555144291415,8.75
300.0,500.0,0.5,0.25,8.94050550772903,8.919782693885523,8.929067295073475,8.75
300.0,500.0,0.5,0.25,9.161230768604845,9.161230768604845,9.156691154457206,8.75
300.0,500.0,0.5,0.25,9.01508533392525,8.997486914901483,8.998470492529805,8.75
300.0,500.0,0.5,0.25,8.726712356635689,8.722870231898746,8.72383556569149,8.75
300.0,500.0,0.5,0.25,8.153415964662985,8.084317465138465,8.126186867635928,8.75
300.0,500.0,0.5,0.25,8.6978181773631,8.694713057778888,8.689709888015363,8.75
300.0,500.0,0.5,0.25,8.30033769316762,8.104276550039307,8.197015203652352,8.75
300.0,500.0,0.5,0.25,8.8461594275361,8.780893912264993,8.818391396660605,8.75
300.0,500.0,0.5,0.25,9.024848819701873,8.982897809840054,9.016456292087534,8.75
300.0,500.0,0.5,0.25,8.969811892125417,8.963397435335896,8.96682177230874,8.75
300.0,500.0,0.5,0.25,8.787564547874544,8.781074253137716,8.775188222204113,8.75
300.0,500.0,0.5,0.25,8.893307520207685,8.893307520207685,8.893307520207685,8.75
300.0,500.0,0.5,0.25,9.44054393049333,9.437478225119749,9.436987539366145,8.75
300.0,500.0,0.5,0.25,9.382200887493703,9.378224448504085,9.382200887493703,8.75
300.0,500.0,0.5,0.25,8.988182454782256,8.98418986582353,8.984622419691048,8.75
300.0,500.0,0.5,0.25,8.471103914405415,8.418617373413285,8.446362166582135,8.75
300.0,500.0,0.5,0.25,8.65466411522754,8.643982864967194,8.651805422025141,8.75
300.0,500.0,0.5,0.25,8.80417478071703,8.80417478071703,8.80417478071703,8.75
300.0,500.0,0.5,0.25,8.45384853587863,8.355145756664218,8.372900147550242,8.75
300.0,500.0,0.5,0.25,8.715284339585732,8.621940081575316,8.677360779748009,8.75
300.0,500.0,0.5,0.25,9.144889383659642,9.129108455203074,9.141611966529746,8.75
300.0,500.0,0.5,0.25,8.512901084602625,8.393427514270154,8.460956684104708,8.75
300.0,500.0,0.5,0.25,8.754272655296916,8.75065809820257,8.753060664622874,8.75
300.0,500.0,0.5,0.25,9.148725899849659,9.14872589984966,9.142866546132925,8.75
300.0,500.0,0.5,0.25,8.505123187072947,8.406148369967099,8.43966664676611,8.75
300.0,500.0,0.5,0.25,7.99956212648641,7.942180423887599,7.964757522098348,8.75
300.0,500.0,0.5,0.25,8.603893205765068,8.578261858526757,8.548316433920604,8.75
300.0,500.0,0.5,0.25,8.372764271296301,8.365267159675366,8.368220614897103,8.75
300.0,500.0,0.5,0.25,7.748766992988166,7.607092909709053,7.649869585120536,8.75
300.0,500.0,0.5,0.25,9.337489069928965,9.332574221631136,9.337489069928965,8.75
300.0,500.0,0.5,0.25,8.85339059530455,8.81675986725728,8.847317133821846,8.75
300.0,500.0,0.5,0.25,8.821976123625205,8.807305000680486,8.787128119188138,8.75
300.0,500.0,0.5,0.25,9.392719555276694,9.375030254577684,9.38740116788935,8.75
300.0,500.0,0.5,0.3,9.406634125652754,9.395829056416027,9.405032271251253,9.5
300.0,500.0,0.5,0.3,8.536633481341738,8.394510740945544,8.432987468741274,9.5
300.0,500.0,0.5,0.3,9.395217669477013,9.31040631054218,9.361914671295143,9.5
300.0,500.0,0.5,0.3,9.982058914762188,9.982058914762188,9.982058914762188,9.5
300.0,500.0,0.5,0.3,10.23470145296929,10.23470145296929,10.234701452969292,9.5
300.0,500.0,0.5,0.3,9.253161724424553,9.253161724424553,9.253161724424553,9.5
300.0,500.0,0.5,0.3,9.156156419523233,9.131597482524704,9.13984477837627,9.5
300.0,500.0,0.5,0.3,9.488926611807592,9.488926611807592,9.488926611807592,9.5
300.0,500.0,0.5,0.3,9.788465828994541,9.736922332963289,9.750575926790988,9.5
300.0,500.0,0.5,0.3,10.11211788712096,10.11211788712096,10.108329256542786,9.5
300.0,500.0,0.5,0.3,9.83199052604379,9.83199052604379,9.83199052604379,9.5
300.0,500.0,0.5,0.3,9.839240301093344,9.828720012319737,9.832264718230299,9.5
300.0,500.0,0.5,0.3,9.354507341348649,9.327221114796705,9.347475555471382,9.5
300.0,500.0,0.5,0.3,9.094239135390321,9.083163815474952,9.085453898605827,9.5
300.0,500.0,0.5,0.3,9.23892455946479,9.23892455946479,9.23892455946479,9.5
300.0,500.0,0.5,0.3,8.739805690360184,8.718044952101144,8.724704193621434,9.5
300.0,500.0,0.5,0.3,9.05927344240843,9.050817118738678,9.049791612348269,9.5
300.0,500.0,0.5,0.3,9.690505507729032,9.690505507729032,9.687212419424645,9.5
300.0,500.0,0.5,0.3,9.911230768604844,9.911230768604844,9.911230768604844,9.5
300.0,500.0,0.5,0.3,9.76508533392525,9.758603764276543,9.756810422788956,9.5
300.0,500.0,0.5,0.3,9.476712356635687,9.472870231898746,9.476712356635687,9.5
300.0,500.0,0.5,0.3,8.903415964662983,8.866807266316393,8.892375684794272,9.5
300.0,500.0,0.5,0.3,9.447818177363096,9.447818177363096,9.443188196381948,9.5
300.0,500.0,0.5,0.3,9.050337693167622,8.911839751396155,8.977122667938612,9.5
300.0,500.0,0.5,0.3,9.596159427536099,9.574512531820536,9.585267685014076,9.5
300.0,500.0,0.5,0.3,9.774848819701873,9.760972150761354,9.773063031704448,9.5
300.0,500.0,0.5,0.3,9.719811892125417,9.719811892125417,9.719811892125415,9.5
300.0,500.0,0.5,0.3,9.537564547874544,9.537564547874544,9.5327899175151,9.5
300.0,500.0,0.5,0.3,9.643307520207687,9.643307520207687,9.643307520207689,9.5
300.0,500.0,0.5,0.3,10.190543930493327,10.190543930493325,10.190543930493325,9.5
300.0,500.0,0.5,0.3,10.1322008874937,10.1322008874937,10.132200887493699,9.5
300.0,500.0,0.5,0.3,9.738182454782256,9.73418986582353,9.738182454782255,9.5
300.0,500.0,0.5,0.3,9.221103914405415,9.204161014150937,9.208615793227585,9.5
300.0,500.0,0.5,0.3,9.404664115227542,9.401618337583859,9.402394919312597,9.5
300.0,500.0,0.5,0.3,9.554174780717029,9.554174780717029,9.554174780717029,9.5
300.0,500.0,0.5,0.3,9.203848535878631,9.154667259132754,9.171571010848048,9.5
300.0,500.0,0.5,0.3,9.46528433958573,9.422541462469708,9.442649019005309,9.5
300.0,500.0,0.5,0.3,9.89488938365964,9.88622177882496,9.892484642075411,9.5
300.0,500.0,0.5,0.3,9.262901084602625,9.181383754563544,9.24569227422472,9.5
300.0,500.0,0.5,0.3,9.504272655296916,9.50065809820257,9.504272655296916,9.5
300.0,500.0,0.5,0.3,9.898725899849657,9.898725899849657,9.898725899849657,9.5
300.0,500.0,0.5,0.3,9.255123187072945,9.204024524380449,9.218284580523836,9.5
300.0,500.0,0.5,0.3,8.74956212648641,8.728325830894512,8.733865391794627,9.5
300.0,500.0,0.5,0.3,9.353893205765067,9.34118115124303,9.331985532556002,9.5
300.0,500.0,0.5,0.3,9.122764271296301,9.118670414033648,9.118220614897103,9.5
300.0,500.0,0.5,0.3,8.498766992988166,8.43122921796317,8.43604668083688,9.5
300.0,500.0,0.5,0.3,10.087489069928965,10.082574221631136,10.087489069928965,9.5
300.0,500.0,0.5,0.3,9.60339059530455,9.58530203778529,9.601913638740468,9.5
300.0,500.0,0.5,0.3,9.571976123625204,9.56362527815447,9.549058024014547,9.5
300.0,500.0,0.5,0.3,10.142719555276694,10.13834433562761,10.14128381570033,9.5
300.0,500.0,0.5,0.35,10.156634125652754,10.152753336929475,10.156634125652754,10.25
300.0,500.0,0.5,0.35,9.28663348134174,9.213300845627904,9.235780688674968,10.25
300.0,500.0,0.5,0.35,10.145217669477013,10.117690030149289,10.127313506003635,10.25
300.0,500.0,0.5,0.35,10.732058914762188,10.732058914762188,10.732058914762188,10.25
300.0,500.0,0.5,0.35,10.984701452969292,10.984701452969292,10.984701452969293,10.25
300.0,500.0,0.5,0.35,10.003161724424551,10.003161724424551,10.003161724424551,10.25
300.0,500.0,0.5,0.35,9.906156419523235,9.903332946101354,9.900455501473575,10.25
300.0,500.0,0.5,0.35,10.238926611807596,10.238926611807594,10.238926611807596,10.25
300.0,500.0,0.5,0.35,10.53846582899454,10.520101242454398,10.519050654330965,10.25
300.0,500.0,0.5,0.35,10.86211788712096,10.862117887120958,10.86211788712096,10.25
300.0,500.0,0.5,0.35,10.581990526043786,10.581990526043786,10.581990526043787,10.25
300.0,500.0,0.5,0.35,10.58924030109334,10.58924030109334,10.584773142783142,10.25
300.0,500.0,0.5,0.35,10.104507341348647,10.096967432629434,10.103411247827827,10.25
300.0,500.0,0.5,0.35,9.84423913539032,9.841094861008227,9.84423913539032,10.25
300.0,500.0,0.5,0.35,9.988924559464786,9.988924559464788,9.988924559464786,10.25
300.0,500.0,0.5,0.35,9.489805690360186,9.476193550512939,9.483370449137745,10.25
300.0,500.0,0.5,0.35,9.80927344240843,9.805860796027817,9.804923726657512,10.25
300.0,500.0,0.5,0.35,10.44050550772903,10.440505507729029,10.440505507729029,10.25
300.0,500.0,0.5,0.35,10.661230768604842,10.661230768604844,10.661230768604842,10.25
300.0,500.0,0.5,0.35,10.51508533392525,10.51508533392525,10.509474154021103,10.25
300.0,500.0,0.5,0.35,10.226712356635687,10.226712356635689,10.226712356635687,10.25
300.0,500.0,0.5,0.35,9.653415964662981,9.644962532564861,9.650030880691213,10.25
300.0,500.0,0.5,0.35,10.197818177363096,10.197818177363096,10.195490757467475,10.25
300.0,500.0,0.5,0.35,9.80033769316762,9.706017620439601,9.757192471387423,10.25
300.0,500.0,0.5,0.35,10.346159427536099,10.339316347361583,10.341809920387481,10.25
300.0,500.0,0.5,0.35,10.524848819701873,10.521739333977552,10.524161349504936,10.25
300.0,500.0,0.5,0.35,10.469811892125417,10.469811892125417,10.469811892125415,10.25
300.0,500.0,0.5,0.35,10.287564547874542,10.287564547874542,10.287564547874542,10.25
300.0,500.0,0.5,0.35,10.393307520207687,10.393307520207689,10.393307520207685,10.25
300.0,500.0,0.5,0.35,10.94054393049333,10.940543930493329,10.940543930493332,10.25
300.0,500.0,0.5,0.35,10.8822008874937,10.8822008874937,10.882200887493699,10.25
300.0,500.0,0.5,0.35,10.488182454782258,10.488182454782256,10.488182454782256,10.25
300.0,500.0,0.5,0.35,9.971103914405415,9.968144036398398,9.96635109619228,10.25
300.0,500.0,0.5,0.35,10.15466411522754,10.15466411522754,10.152394919312593,10.25
300.0,500.0,0.5,0.35,10.30417478071703,10.304174780717032,10.304174780717032,10.25
300.0,500.0,0.5,0.35,9.953848535878628,9.92713765036949,9.94627999454715,10.25
300.0,500.0,0.5,0.35,10.21528433958573,10.179491830537089,10.198501237328054,10.25
300.0,500.0,0.5,0.35,10.644889383659638,10.640504522472764,10.644889383659637,10.25
300.0,500.0,0.5,0.35,10.012901084602623,9.971335726962272,10.00378150580376,10.25
300.0,500.0,0.5,0.35,10.254272655296916,10.254272655296916,10.254272655296916,10.25
300.0,500.0,0.5,0.35,10.648725899849659,10.648725899849657,10.648725899849657,10.25
300.0,500.0,0.5,0.35,10.005123187072947,9.985884821023253,9.995934267911597,10.25
300.0,500.0,0.5,0.35,9.499562126486412,9.490560329375562,9.493859071025673,10.25
300.0,500.0,0.5,0.35,10.103893205765067,10.096749914453365,10.101465114665647,10.25
300.0,500.0,0.5,0.35,9.872764271296301,9.868670414033648,9.8727642712963,10.25
300.0,500.0,0.5,0.35,9.248766992988164,9.224896274971897,9.208834370153445,10.25
300.0,500.0,0.5,0.35,10.837489069928965,10.837489069928964,10.837489069928965,10.25
300.0,500.0,0.5,0.35,10.353390595304548,10.34147031502443,10.35339059530455,10.25
300.0,500.0,0.5,0.35,10.321976123625202,10.31746587553634,10.313334040839214,10.25
300.0,500.0,0.5,0.35,10.892719555276694,10.88834433562761,10.892719555276692,10.25
300.0,500.0,0.5,0.4,10.906634125652754,10.906634125652754,10.906634125652754,11.0
300.0,500.0,0.5,0.4,10.036633481341738,10.005818068267223,10.015053083728835,11.0
300.0,500.0,0.5,0.4,10.895217669477013,10.8895375199896,10.889326797786861,11.0
300.0,500.0,0.5,0.4,11.48205891476219,11.482058914762192,11.482058914762188,11.0
300.0,500.0,0.5,0.4,11.734701452969293,11.734701452969293,11.734701452969293,11.0
300.0,500.0,0.5,0.4,10.753161724424555,10.753161724424553,10.753161724424555,11.0
300.0,500.0,0.5,0.4,10.656156419523235,10.656156419523237,10.653975750702314,11.0
300.0,500.0,0.5,0.4,10.988926611807596,10.988926611807596,10.988926611807596,11.0
300.0,500.0,0.5,0.4,11.288465828994543,11.280314583445184,11.286438855973355,11.0
300.0,500.0,0.5,0.4,11.61211788712096,11.61211788712096,11.61211788712096,11.0
300.0,500.0,0.5,0.4,11.33199052604379,11.331990526043786,11.331990526043791,11.0
300.0,500.0,0.5,0.4,11.339240301093344,11.339240301093344,11.336782345655395,11.0
300.0,500.0,0.5,0.4,10.85450734134865,10.850415687532367,10.854507341348652,11.0
300.0,500.0,0.5,0.4,10.594239135390321,10.594239135390321,10.59423913539032,11.0
300.0,500.0,0.5,0.4,10.738924559464792,10.73892455946479,10.738924559464792,11.0
300.0,500.0,0.5,0.4,10.239805690360184,10.23573507072107,10.236904662709865,11.0
300.0,500.0,0.5,0.4,10.559273442408427,10.559273442408426,10.559273442408426,11.0
300.0,500.0,0.5,0.4,11.190505507729032,11.190505507729034,11.190505507729034,11.0
300.0,500.0,0.5,0.4,11.411230768604844,11.411230768604845,11.411230768604842,11.0
300.0,500.0,0.5,0.4,11.265085333925251,11.26508533392525,11.264142530490508,11.0
300.0,500.0,0.5,0.4,10.976712356635687,10.976712356635689,10.976712356635687,11.0
300.0,500.0,0.5,0.4,10.403415964662983,10.403415964662981,10.403415964662983,11.0
300.0,500.0,0.5,0.4,10.9478181773631,10.9478181773631,10.945490757467477,11.0
300.0,500.0,0.5,0.4,10.550337693167622,10.489256175882586,10.529527121420113,11.0
300.0,500.0,0.5,0.4,11.0961594275361,11.096159427536097,11.096159427536099,11.0
300.0,500.0,0.5,0.4,11.274848819701875,11.274848819701875,11.274848819701875,11.0
300.0,500.0,0.5,0.4,11.21981189212542,11.219811892125419,11.21981189212542,11.0
300.0,500.0,0.5,0.4,11.037564547874542,11.037564547874544,11.037564547874542,11.0
300.0,500.0,0.5,0.4,11.143307520207689,11.143307520207689,11.14330752020769,11.0
300.0,500.0,0.5,0.4,11.69054393049333,11.690543930493332,11.690543930493329,11.0
300.0,500.0,0.5,0.4,11.632200887493704,11.632200887493703,11.632200887493703,11.0
300.0,500.0,0.5,0.4,11.23818245478226,11.238182454782258,11.238182454782258,11.0
